file	line	surface	text
startups/itemActivations.js	3009	dialog-title	Blind
startups/itemActivations.js	3048	dialog-title	PREDATORY LOGIC
startups/itemActivations.js	3069	dialog-title	PREDATORY LOGIC
startups/itemActivations.js	3328	dialog-title	CHOOSE WEAPON
startups/itemActivations.js	3364	dialog-title	CHOOSE WEAPON
startups/itemActivations.js	3400	dialog-title	BATTLEFIELD DIAGNOSTICS
startups/itemActivations.js	3430	dialog-title	SPLINT TRIAGE
startups/itemActivations.js	3450	dialog-title	CLEAR CONDITION
startups/itemActivations.js	3555	dialog-title	SMOKE GRENADE
startups/itemActivations.js	3585	dialog-title	SCORCHER MISSILE
startups/itemActivations.js	3671	dialog-title	Remote Machine Gun
startups/itemActivations.js	3705	dialog-title	DISPERSAL SHIELD
startups/itemActivations.js	3762	dialog-title	SMOKE LAUNCHERS
startups/itemActivations.js	3862	dialog-title	REMOTE CLOUD
startups/itemActivations.js	3907	dialog-title	SQUAD LEADER
startups/itemActivations.js	3988	dialog-title	ASSAULT CARBINE
startups/itemActivations.js	3999	dialog-title	ASSAULT CARBINE - MOVE
startups/itemActivations.js	4026	dialog-title	ASSAULT CARBINE
startups/itemActivations.js	4037	dialog-title	ASSAULT CARBINE - MOVE
startups/itemActivations.js	4078	dialog-title	VOICE OF AUTHORITY
startups/itemActivations.js	4128	dialog-title	TRUE GRIT
startups/itemActivations.js	4229	dialog-title	COORDINATED MANEUVERS
startups/itemActivations.js	4239	dialog-title	COORDINATED MANEUVERS - ${ally.name}
startups/itemActivations.js	4297	dialog-title	Triangulation Ping Save
startups/itemActivations.js	4505	dialog-title	DUCK STRIDER
startups/itemActivations.js	4624	dialog-title	LIGHTNING REFLEXES
startups/itemActivations.js	4670	dialog-title	FEIGN DEATH
startups/itemActivations.js	4796	dialog-title	SLURRY CANNON
startups/itemActivations.js	4812	dialog-title	SLURRY CANNON
startups/itemActivations.js	4842	dialog-title	Sealant Blend - Hull Save
startups/itemActivations.js	4994	dialog-title	CITADEL COMBAT TERRAFORMER
startups/itemActivations.js	5016	dialog-title	PRINT
startups/itemActivations.js	5028	dialog-title	PRINT
startups/itemActivations.js	5042	dialog-title	PRINT
startups/itemActivations.js	5070	dialog-title	RIFT
startups/itemActivations.js	5111	dialog-title	SHARPEN
startups/itemActivations.js	5167	dialog-title	TREMOR
startups/itemActivations.js	5182	dialog-title	Tremor - Hull Save
startups/itemActivations.js	5237	dialog-title	Rift Collapse - Agility Save
startups/itemActivations.js	5320	dialog-title	THROW ALLY
startups/itemActivations.js	5328	dialog-title	INSERTION CATAPULT
startups/itemActivations.js	5350	dialog-title	Insertion Catapult - Hull Save
startups/itemActivations.js	5364	dialog-title	INSERTION CATAPULT - COLLISION
startups/itemActivations.js	5432	dialog-title	TERRAIN PRINTER - WAYPOINT 1
startups/itemActivations.js	5451	dialog-title	TERRAIN PRINTER - WAYPOINT 2
startups/itemActivations.js	5513	dialog-title	SANDBLAST
startups/itemActivations.js	5554	dialog-title	QUICK MARCH
startups/itemActivations.js	5589	dialog-title	PRESS ON
startups/itemActivations.js	5621	dialog-title	PRESS ON
startups/itemActivations.js	5655	dialog-title	POUR IT ON
startups/itemActivations.js	5718	dialog-title	PRESS THE ATTACK
startups/itemActivations.js	5761	dialog-title	PRESS THE ATTACK - Choose Weapon
startups/itemActivations.js	5806	dialog-title	VOLLEY - RAINMAKER
startups/itemActivations.js	5866	dialog-title	Rainmaker - Agility Save
startups/itemActivations.js	5870	dialog-title	${item.name} - Rainmaker Volley
startups/itemActivations.js	90	prose-field	Select a target within Range 10 to suppress.
startups/itemActivations.js	105	prose-field	Impaired. Moving lets the Archer interrupt with an attack.
startups/itemActivations.js	109	prose-field	Suppressed by Archer
startups/itemActivations.js	181	prose-field	<b>${mover.name}</b> is moving into <b>${reactorToken.name}</b> sights. It movement can be interrupted
startups/itemActivations.js	229	prose-field	<b>${mover?.name ?? 'Target'}</b> is pushing through your sights. Fire!
startups/itemActivations.js	286	prose-field	<b>${mover.name}</b> is suppressed by <b>${reactorToken.name}</b>. Its movement can be interrupted.
startups/itemActivations.js	365	prose-field	Select a character within Range 5.
startups/itemActivations.js	382	prose-field	Sealant Gun (Allied)
startups/itemActivations.js	395	prose-field	Sealant Gun (Hostile)
startups/itemActivations.js	437	prose-field	Choose the target the turrets will fire on.
startups/itemActivations.js	446	prose-field	The engineer's turrets fire on this character.
startups/itemActivations.js	448	prose-field	Turrets target this character
startups/itemActivations.js	531	prose-field	Fire as a free action?
startups/itemActivations.js	599	prose-field	Regain ${healAmount} HP
startups/itemActivations.js	615	prose-field	Reload a Loading Weapon
startups/itemActivations.js	628	prose-field	${token.name} entered the Restock Drone's zone. Choose an interaction:
startups/itemActivations.js	768	prose-field	<b>${reactorToken.name}</b>'s Defense Net has been forcibly shut down.
startups/itemActivations.js	1042	prose-field	Choose a target to mark. Same target removes the mark.
startups/itemActivations.js	1058	prose-field	Free action to fall prone. While marked with no cover and not prone, the Anti-Materiel Rifle can trade its damage for 1 structure.
startups/itemActivations.js	1093	prose-field	Fall prone as required by Sniper's Mark.
startups/itemActivations.js	1140	prose-field	<b>${target.name}</b> is marked and exposed. Replace the rifle's damage with 1 structure?
startups/itemActivations.js	1279	prose-field	Use <b>Rebound</b> against <b>${attacker?.name ?? 'the attacker'}</b>'s attack?
startups/itemActivations.js	1317	prose-field	Boost towards <b>${attacker?.name ?? 'the attacker'}</b>?
startups/itemActivations.js	1328	prose-field	Boost towards the attacker.
startups/itemActivations.js	1357	prose-field	Once per turn, a ranged attack in line of sight lets the Ronin boost to the attacker and strike.
startups/itemActivations.js	1397	prose-field	Boost towards <b>${attacker?.name ?? 'the attacker'}</b> and strike with the Carbon Fiber Sword?
startups/itemActivations.js	1409	prose-field	Boost towards the attacker, then strike with the Carbon Fiber Sword.
startups/itemActivations.js	1416	prose-field	Boost towards the attacker.
startups/itemActivations.js	1463	prose-field	Give <b>${attacker?.name ?? 'the attacker'}</b> a Ronin's Mark?
startups/itemActivations.js	1478	prose-field	Carbon Fiber Sword hits consume this for +1d6 bonus damage.
startups/itemActivations.js	1480	prose-field	Carbon Fiber Sword hits can consume this for +1d6 bonus damage
startups/itemActivations.js	1512	prose-field	Consume the Ronin's Mark on <b>${target.name}</b> for <b>+1d6 bonus damage</b>?
startups/itemActivations.js	1585	prose-field	Chaff Launchers
startups/itemActivations.js	1619	prose-field	Use <b>Mag Field</b>?
startups/itemActivations.js	1633	prose-field	Choose a character to also take the damage.
startups/itemActivations.js	1658	prose-field	Hit by the Thermal Lance. Another Thermal Lance hit this turn adds Focus Down burn.
startups/itemActivations.js	1660	prose-field	Hit by the Thermal Lance
startups/itemActivations.js	1783	prose-field	Emergency Vent
startups/itemActivations.js	1851	prose-field	Choose an object, deployable or Drone within Range 10.
startups/itemActivations.js	2020	prose-field	Thunderbolt Jumpjets
startups/itemActivations.js	2052	prose-field	Burst 2 pulse of disrupting electricity.
startups/itemActivations.js	2117	prose-field	Cannot take reactions.
startups/itemActivations.js	2119	prose-field	Full-Spectrum Overload
startups/itemActivations.js	2151	prose-field	Place a Blast 2 smoke zone within Range 5.
startups/itemActivations.js	2180	prose-field	Use <b>Harpy Turbojets</b>?
startups/itemActivations.js	2320	prose-field	Sandblast
startups/itemActivations.js	2540	prose-field	<b>${reactorToken.name}</b> can attack twice. Fire the extra attack first?
startups/itemActivations.js	2661	prose-field	Tunneller
startups/itemActivations.js	2680	prose-field	Tunnelling
startups/itemActivations.js	2800	prose-field	Pulverizer Charge
startups/itemActivations.js	2857	prose-field	Rock Grinder
startups/itemActivations.js	2905	prose-field	4 Heat at the Witch's turn start. Someone adjacent can Stabilize to end it instead of cooling.
startups/itemActivations.js	2907	prose-field	Tear Down
startups/itemActivations.js	2966	prose-field	${stabilizer.name} can end Tear Down in place of cooling.
startups/itemActivations.js	2973	prose-field	End Tear Down on <b>${picked.name}</b> instead of cooling?
startups/itemActivations.js	3049	prose-field	<b>${target.name}</b> can take the <b>Brace</b> reaction to ignore this.
startups/itemActivations.js	3070	prose-field	Choose the weapon <b>${target.name}</b> attacks with.
startups/itemActivations.js	3156	prose-field	Petrify
startups/itemActivations.js	3164	prose-field	Worsens at the end of each of this character's turns: slowed, then immobilized, then stunned.
startups/itemActivations.js	3166	prose-field	Petrify
startups/itemActivations.js	3201	prose-field	Petrify
startups/itemActivations.js	3209	prose-field	Worsens at the end of each of this character's turns: slowed, then immobilized, then stunned.
startups/itemActivations.js	3211	prose-field	Petrify
startups/itemActivations.js	3311	prose-field	Reload a Loading Weapon
startups/itemActivations.js	3323	prose-field	Remove Ordnance
startups/itemActivations.js	3329	prose-field	Select which weapon loses Ordnance:
startups/itemActivations.js	3359	prose-field	Add ${tagDisplayName}
startups/itemActivations.js	3365	prose-field	Select which weapon gains ${tagDisplayName}:
startups/itemActivations.js	3401	prose-field	Choose an upgrade for ${target.name}'s weapons:
startups/itemActivations.js	3431	prose-field	Select an adjacent ally to clear a condition.
startups/itemActivations.js	3451	prose-field	Select a condition to clear from ${target.name}.
startups/itemActivations.js	3525	prose-field	Fast Vehicle Boost
startups/itemActivations.js	3556	prose-field	Place a Blast 1 smoke zone within Range 5.
startups/itemActivations.js	3586	prose-field	Place a single hex dangerous zone.
startups/itemActivations.js	3620	prose-field	Remote Machine Gun
startups/itemActivations.js	3706	prose-field	Select an allied target (or self) within Sensor Range.
startups/itemActivations.js	3723	prose-field	Dispersal Shield (${charges} charges)
startups/itemActivations.js	3763	prose-field	Place one or two Blast 2 smoke zones within Range 5.
startups/itemActivations.js	3863	prose-field	Place a Blast 2 nanite cloud within Range 5.
startups/itemActivations.js	3908	prose-field	Select an ally
startups/itemActivations.js	3989	prose-field	${reactorToken.name} may move 2 spaces before attacking - ignores engagement, doesn't provoke reactions.
startups/itemActivations.js	4000	prose-field	Move 2 spaces. Ignores engagement, no reactions.
startups/itemActivations.js	4027	prose-field	${reactorToken.name} may move 2 spaces after attacking - ignores engagement, doesn't provoke reactions.
startups/itemActivations.js	4038	prose-field	Move 2 spaces. Ignores engagement, no reactions.
startups/itemActivations.js	4079	prose-field	Let <b>${ally?.name ?? 'the ally'}</b> reroll?
startups/itemActivations.js	4129	prose-field	<b>${ally.name}</b> would fall to 0 HP. Keep at 1 HP?
startups/itemActivations.js	4181	prose-field	Pick up to 2 unspent allies in Sensors. Sergeant + allies each Skirmish; allies then count as having acted.
startups/itemActivations.js	4230	prose-field	Pick up to 2 allied characters within Sensors. Each moves up to 3 spaces, ignoring engagement and reactions.
startups/itemActivations.js	4240	prose-field	Move up to 3 spaces in any direction. Ignores engagement, no reactions.
startups/itemActivations.js	4301	prose-field	Failed Triangulation Ping Save
startups/itemActivations.js	4506	prose-field	${triggerData.triggeringToken?.name ?? "An attacker"} hit you from long range! Duck to evade?
startups/itemActivations.js	4625	prose-field	<b>${reactorToken.name}</b> is hit by a heavy weapon - roll 1d6, on 5+ avoid the hit!
startups/itemActivations.js	4630	prose-field	Roll 1d6
startups/itemActivations.js	4671	prose-field	Does <b>${reactorToken.name}</b> feign death?
startups/itemActivations.js	4676	prose-field	Feign Death
startups/itemActivations.js	4717	prose-field	Climber
startups/itemActivations.js	4738	prose-field	Moving Building
startups/itemActivations.js	4797	prose-field	Place Hard Cover within the attack Range.
startups/itemActivations.js	4847	prose-field	Sealant Blend
startups/itemActivations.js	4854	prose-field	Break free from the Sealant Blend immobilization.
startups/itemActivations.js	4902	prose-field	Architect Protector
startups/itemActivations.js	4966	prose-field	Recharge 4+: Place up to 3 blocks of size 1 hard cover within Range 3, or one block of Size 2 cover.
startups/itemActivations.js	4969	prose-field	Choose a Line 5 area in Range 5. At the start of its next turn the area collapses.
startups/itemActivations.js	4972	prose-field	A Blast 1 area in Sensors becomes difficult terrain until end of scene or next use.
startups/itemActivations.js	4975	prose-field	All characters in a Blast 1 area in Sensors must pass a Hull save or be knocked Prone.
startups/itemActivations.js	4995	prose-field	Choose an action:
startups/itemActivations.js	5017	prose-field	Choose cover configuration:
startups/itemActivations.js	5021	prose-field	3\u00d7 Size 1 Hard Cover
startups/itemActivations.js	5029	prose-field	Place Size 1 hard cover within Range 3.
startups/itemActivations.js	5034	prose-field	1\u00d7 Size 2 Hard Cover
startups/itemActivations.js	5043	prose-field	Place Size 2 hard cover within Range 3.
startups/itemActivations.js	5112	prose-field	Blast 1 difficult terrain. Prone characters take ${damage} Kinetic.
startups/itemActivations.js	5297	prose-field	Throw an adjacent ally (same size or smaller) to any space within Range 10.
startups/itemActivations.js	5321	prose-field	Choose an adjacent ally (size ${architectSize} or smaller) to throw.
startups/itemActivations.js	5329	prose-field	Choose destination within Range 10.
startups/itemActivations.js	5365	prose-field	Did ${ally.name} hit a character?
startups/itemActivations.js	5433	prose-field	Place first waypoint within Range 3.
startups/itemActivations.js	5452	prose-field	Place second waypoint within Range 5 of the first.
startups/itemActivations.js	5514	prose-field	Place a Blast 2 particulate zone within Sensors.
startups/itemActivations.js	5555	prose-field	Select an ally within line of sight. They may Boost.
startups/itemActivations.js	5590	prose-field	Select an ally (Stunned or Jammed) within line of sight.
startups/itemActivations.js	5622	prose-field	Clear which condition from <b>${target.name}</b>?
startups/itemActivations.js	5656	prose-field	Select an ally within Sensors. Their next ranged or melee attack deals +1d6 bonus damage on hit.
startups/itemActivations.js	5719	prose-field	<b>${attacker.name}</b> damaged <b>${triggerData.target?.name}</b>. Use Press the Attack? On hit, <b>${reactorToken.name}</b> deals half damage / heat / burn.
startups/itemActivations.js	5891	prose-field	Move up to your SPEED. Industrial frames Boost as a full action.
startups/itemActivations.js	243	html-content	<div class="lancer-chat-message"><b>${reactorToken.name} - Moving Target</b><br>The Anti-materiel Rifle wasn't loaded. ${reactorToken.name} reloads.</div>
startups/itemActivations.js	5248	html-content	<b>${reactorToken.name} - RIFT COLLAPSE</b><br>Objects and terrain in the Rift area are destroyed.
startups/personalStuff.js	90	notification	No tokens selected
templates/battelog/gm-card.hbs	4	template	Combat Concluded
templates/battelog/gm-card.hbs	7	template	GM ONLY
templates/battelog/gm-card.hbs	16	template	COMBAT ENCOUNTER
templates/battelog/gm-card.hbs	22	template	Record Outcome
templates/battelog/gm-card.hbs	26	template	VICTORY
templates/battelog/gm-card.hbs	30	template	DEFEAT
templates/battelog/gm-card.hbs	37	template	Award MVP
templates/battelog/gm-card.hbs	52	template	Dismiss
templates/battelog/gm-card.hbs	56	template	Broadcast Recap
templates/battelog/gm-card.hbs	60	template	Visible to all connected pilots.
templates/downtime-item.hbs	25	template	RESULTS
templates/downtime-item.hbs	45	template	Add Result
templates/grouped-settings.html	93	template	Save
templates/lancer-automations-config.html	44	template	Play
templates/lancer-automations-config.html	130	template	LANCER AUTOMATIONS
templates/lancer-automations-config.html	131	template	Module configuration
templates/lancer-automations-config.html	136	template	Ctrl F
templates/lancer-automations-config.html	141	template	Contact me
templates/lancer-automations-config.html	142	template	Patreon
templates/lancer-automations-config.html	211	template	Changes apply on save. Some settings ask for a reload.
templates/lancer-automations-config.html	212	template	Save
templates/reaction-config.html	4	template	Activation Manager
templates/reaction-config.html	10	template	Manage default and custom activations for checking triggers.
templates/reaction-config.html	14	template	Activations
templates/reaction-config.html	15	template	Defaults
templates/reaction-config.html	16	template	Startup
templates/reaction-config.html	17	template	Workshop
templates/reaction-config.html	24	template	Add                     Activation
templates/reaction-config.html	26	template	Create Folder
templates/reaction-config.html	28	template	Export Pack
templates/reaction-config.html	30	template	Import Pack
templates/reaction-config.html	33	template	Drag items onto folder headers to                 organize.
templates/reaction-config.html	40	template	All Triggers
templates/reaction-config.html	52	template	Type
templates/reaction-config.html	53	template	Name / LID
templates/reaction-config.html	54	template	Triggers
templates/reaction-config.html	55	template	Controls
templates/reaction-config.html	175	template	Unfiled
templates/reaction-config.html	262	template	No custom activations defined.
templates/reaction-config.html	271	template	Default activations from the                 registry. Click copy to create an editable override.
templates/reaction-config.html	278	template	All Triggers
templates/reaction-config.html	290	template	Type
templates/reaction-config.html	291	template	Name / LID
templates/reaction-config.html	292	template	Triggers
templates/reaction-config.html	346	template	EDITED
templates/reaction-config.html	372	template	EDITED
templates/reaction-config.html	376	template	EDITED
templates/reaction-config.html	401	template	Add                     Script
templates/reaction-config.html	404	template	Scripts run on module ready. Use                                               to register reusable                 helpers, then access them in activations via                                     .
templates/reaction-config.html	411	template	Type
templates/reaction-config.html	412	template	Name / Description
templates/reaction-config.html	413	template	When
templates/reaction-config.html	414	template	Controls
templates/reaction-config.html	435	template	On Ready
templates/reaction-config.html	444	template	No startup scripts defined.
templates/reaction-config.html	454	template	Loading the workshop...
templates/reaction-editor.html	23	template	General Activation
templates/reaction-editor.html	24	template	(applies to all tokens, no item required)
templates/reaction-editor.html	28	template	Load for Debug
templates/reaction-editor.html	29	template	Copy
templates/reaction-editor.html	30	template	Paste
templates/reaction-editor.html	37	template	Activation Name
templates/reaction-editor.html	39	template	A unique name for this activation.
templates/reaction-editor.html	42	template	Comments
templates/reaction-editor.html	44	template	Shown in the manager list.
templates/reaction-editor.html	48	template	Scene Reactor / Scene
templates/reaction-editor.html	52	template	Add (scene and tokens)
templates/reaction-editor.html	53	template	Only (scene, no tokens)
templates/reaction-editor.html	56	template	Any scene
templates/reaction-editor.html	62	template	Scene Reactor evaluates once as the viewed scene, on the GM client. Add keeps the per-token                 passes, Only replaces them. Scene limits the whole activation to one scene.
templates/reaction-editor.html	70	template	Item LID / Deployable LID / Actor UUID
templates/reaction-editor.html	74	template	Item
templates/reaction-editor.html	75	template	Deploy
templates/reaction-editor.html	76	template	Actor
templates/reaction-editor.html	79	template	Item                        , deployable LID, or actor UUID.
templates/reaction-editor.html	82	template	Comments
templates/reaction-editor.html	84	template	Shown in the manager list.
templates/reaction-editor.html	90	template	No item found
templates/reaction-editor.html	97	template	Action Path
templates/reaction-editor.html	100	template	Find Action
templates/reaction-editor.html	102	template	Path within                     to the action data. Leave empty to use the item itself.                 (system)
templates/reaction-editor.html	110	template	Only On Source Match
templates/reaction-editor.html	112	template	Matches the action name from             the trigger against the Activation Name above.
templates/reaction-editor.html	114	template	Matches the triggering item LID,             deployable LID, or actor UUID.
templates/reaction-editor.html	119	template	Descriptions
templates/reaction-editor.html	122	template	Trigger Description
templates/reaction-editor.html	125	template	Overrides trigger text from Action Path. Required for general reactions.
templates/reaction-editor.html	128	template	Effect Description
templates/reaction-editor.html	131	template	Overrides effect text from Action Path. Required for general reactions.
templates/reaction-editor.html	165	template	Custom
templates/reaction-editor.html	171	template	cancel / change fns
templates/reaction-editor.html	172	template	carries targets
templates/reaction-editor.html	173	template	allows source match
templates/reaction-editor.html	179	template	Who reacts
templates/reaction-editor.html	183	template	React to Self
templates/reaction-editor.html	187	template	React to Others
templates/reaction-editor.html	192	template	React as Target
templates/reaction-editor.html	196	template	Out of Combat
templates/reaction-editor.html	200	template	Disposition
templates/reaction-editor.html	200	template	none picked means no                         filter
templates/reaction-editor.html	206	template	Friendly
templates/reaction-editor.html	211	template	Neutral
templates/reaction-editor.html	216	template	Hostile
templates/reaction-editor.html	221	template	Secret
templates/reaction-editor.html	227	template	Preconditions
templates/reaction-editor.html	232	template	Check Reaction
templates/reaction-editor.html	237	template	Check Usage
templates/reaction-editor.html	242	template	Require Provokable
templates/reaction-editor.html	246	template	Execution
templates/reaction-editor.html	250	template	Auto Activate
templates/reaction-editor.html	257	template	Await Activation
templates/reaction-editor.html	261	template	Declared type
templates/reaction-editor.html	264	template	Action Type
templates/reaction-editor.html	274	template	Frequency
templates/reaction-editor.html	283	template	Display only. See the help icons for the exceptions.
templates/reaction-editor.html	289	template	Function Reference
templates/reaction-editor.html	290	template	Trigger Data Reference
templates/reaction-editor.html	294	template	Evaluate Function
templates/reaction-editor.html	300	template	Must return                   or                   . An async evaluate is rejected and treated as false.                 Variables:                         ,                         ,                          ,                                  ,                            ,                 .
templates/reaction-editor.html	309	template	Activation Type
templates/reaction-editor.html	312	template	None
templates/reaction-editor.html	313	template	Flow (default)
templates/reaction-editor.html	314	template	Macro
templates/reaction-editor.html	315	template	JavaScript
templates/reaction-editor.html	318	template	Instead of flow (code only)
templates/reaction-editor.html	320	template	Alongside flow (also posts                     card)
templates/reaction-editor.html	324	template	None (no activation), Flow (shows chat card), Macro/JS (run custom code). Mode: run Macro/JS             alone, or alongside this reaction's own flow/card.
templates/reaction-editor.html	327	template	Alongside flow
templates/reaction-editor.html	327	template	also fires this reaction's own flow / chat card.             It does not delay your code until after the triggering action, both run together. The action you are             reacting to always runs either way.
templates/reaction-editor.html	332	template	With an activation trigger (                         ,                                          ,                             ,                                 ) and this             setting, re-activating the same item would loop. Lancer Automations will skip the item re-activation             (console warning). Prefer
templates/reaction-editor.html	335	template	Instead of flow
templates/reaction-editor.html	335	template	for clearer behavior.
templates/reaction-editor.html	340	template	Macro Name
templates/reaction-editor.html	344	template	Variables:                         ,                         ,                          ,                              ,                            ,
templates/reaction-editor.html	350	template	Activation Code
templates/reaction-editor.html	356	template	Variables:                         ,                         ,                          ,                                  ,                            ,
templates/reaction-editor.html	363	template	onInit Code
templates/reaction-editor.html	369	template	Runs when a token enters the scene, or when the scene loads for a scene reactor. Variables:                                   ,                  ,
templates/reaction-editor.html	376	template	onMessage Code
templates/reaction-editor.html	382	template	Runs via                                                            . Variables:                                         ,                  ,                          ,                  ,                                            ,
templates/reaction-editor.html	391	template	Save Activation
templates/reaction-editor.html	394	template	Close
templates/rest-emergency.html	12	template	CATASTROPHIC DAMAGE DETECTED
templates/rest-emergency.html	13	template	Chassis recovery requires
templates/rest-emergency.html	13	template	repairs total.
templates/rest-emergency.html	19	template	From Pilot
templates/rest-emergency.html	23	template	Allies
templates/rest-emergency.html	27	template	GM Grant
templates/rest-emergency.html	31	template	Pool
templates/rest-emergency.html	35	template	Still Required
templates/rest-emergency.html	42	template	ALLY REPAIR POOL
templates/rest-emergency.html	64	template	GM FREE REPAIR
templates/rest-emergency.html	67	template	Free Repairs
templates/rest-emergency.html	69	template	added to pool, no source
templates/rest-menu.html	13	template	REPAIRS
templates/rest-menu.html	21	template	CONDITIONS &amp; HEAT
templates/rest-menu.html	26	template	Reset Heat
templates/rest-menu.html	30	template	FREE
templates/rest-menu.html	36	template	Clear Status Effects
templates/rest-menu.html	42	template	FREE
templates/rest-menu.html	46	template	No conditions to clear.
templates/rest-menu.html	52	template	CHASSIS HEALTH
templates/rest-menu.html	57	template	Restore HP to Full
templates/rest-menu.html	66	template	Structure
templates/rest-menu.html	76	template	Stress
templates/rest-menu.html	89	template	DESTROYED EQUIPMENT
templates/rest-menu.html	113	template	ALLY REPAIR POOL
templates/rest-menu.html	135	template	GM FREE REPAIR
templates/rest-menu.html	138	template	Free Repairs
templates/rest-menu.html	140	template	added to pool, no source
templates/rest-menu.html	147	template	REPAIR COST
templates/scan-chat.html	18	template	No information provided.
templates/scan-chat.html	64	template	TECH
templates/scan-chat.html	85	template	TECH
templates/scan-chat.html	92	template	REACT
templates/scan-chat.html	106	template	TRAIT
templates/scan-chat.html	114	template	Open Scan Journal
templates/scan-chooser.html	3	template	SCAN ACTION
templates/scan-chooser.html	7	template	Choose scan type:
templates/scan-chooser.html	11	template	FULL SYSTEMS SCAN
templates/scan-chooser.html	12	template	Stats, weapons, systems, traits.
templates/scan-chooser.html	16	template	HIDDEN INFO
templates/scan-chooser.html	17	template	GM-only knowledge whispered to scanner.
templates/scan-chooser.html	21	template	PUBLIC INFO
templates/scan-chooser.html	22	template	Common knowledge revealed to all.
templates/scan-generate.html	3	template	GENERATE SCAN
templates/scan-generate.html	11	template	CHAT
templates/scan-generate.html	12	template	Post a chat card only.
templates/scan-generate.html	16	template	CHAT + JOURNAL
templates/scan-generate.html	17	template	Post chat and create / update the journal entry.
templates/scan-generate.html	21	template	JOURNAL
templates/scan-generate.html	22	template	Create / update the journal entry quietly.
templates/scan-generate.html	27	template	Custom journal name (optional)
templates/scan-generate.html	33	template	Custom Ownership
templates/scan-generate.html	36	template	Ownership
templates/scan-generate.html	42	template	No Change
templates/scan-generate.html	43	template	None
templates/scan-generate.html	44	template	Limited
templates/scan-generate.html	45	template	Observer
templates/scan-generate.html	46	template	Owner
templates/scan-gm-input.html	11	template	Hidden Information
templates/scan-gm-input.html	13	template	Public Information
templates/scan-gm-input.html	19	template	Information to share
templates/scan-overview.html	13	template	HASE
templates/scan-overview.html	28	template	STATS
templates/scan-overview.html	44	template	FRAME TRAITS
templates/scan-overview.html	67	template	CORE BONUSES
templates/scan-overview.html	79	template	CORE POWER
templates/scan-overview.html	110	template	TALENTS
templates/scan-overview.html	143	template	WEAPONS
templates/scan-overview.html	152	template	UNLOADED
templates/scan-overview.html	158	template	RANGE
templates/scan-overview.html	161	template	DAMAGE
templates/scan-overview.html	168	template	ON HIT
templates/scan-overview.html	174	template	EFFECT
templates/scan-overview.html	198	template	TECH
templates/scan-overview.html	227	template	SYSTEMS
templates/scan-overview.html	258	template	CLASS / TEMPLATE
templates/scan-overview.html	264	template	CLASS
templates/scan-overview.html	271	template	TEMPLATE
templates/scan-overview.html	278	template	WEAPON
templates/scan-overview.html	296	template	RANGE
templates/scan-overview.html	299	template	DAMAGE
templates/scan-overview.html	306	template	TRIGGER
templates/scan-overview.html	312	template	ON HIT
templates/scan-overview.html	318	template	EFFECT
templates/scan-overview.html	331	template	TECH ATTACKS
templates/scan-overview.html	358	template	REACTIONS
templates/scan-overview.html	385	template	SYSTEMS
templates/scan-overview.html	412	template	TRAIT
templates/scan-system-options.html	3	template	SYSTEM SCAN OPTIONS
templates/scan-system-options.html	9	template	The chat card always posts. Toggle below to also create / update a journal entry in the SCAN Database folder.
templates/scan-system-options.html	14	template	Create journal entry
templates/scan-system-options.html	16	template	Updates the existing entry if one already exists for this target.
templates/scan-system-options.html	21	template	Custom journal name (optional)
templates/scan-system-options.html	27	template	Custom Ownership
templates/scan-system-options.html	30	template	Ownership
templates/scan-system-options.html	36	template	No Change
templates/scan-system-options.html	37	template	None
templates/scan-system-options.html	38	template	Limited
templates/scan-system-options.html	39	template	Observer
templates/scan-system-options.html	40	template	Owner
templates/settings-onboarding.html	4	template	LANCER AUTOMATIONS SETUP
templates/settings-onboarding.html	5	template	A few yes/no questions to get you started
templates/settings-onboarding.html	14	template	This wizard walks you through the module's main features as plain yes/no questions. Your answers flip the matching settings; nothing is saved until you reach the end and press
templates/settings-onboarding.html	14	template	Apply
templates/settings-onboarding.html	15	template	You can change any of these later in
templates/settings-onboarding.html	15	template	Game Settings &rarr; Configure Settings &rarr; Lancer Automations
templates/settings-onboarding.html	15	template	, or re-run this wizard from there at any time.
templates/settings-onboarding.html	17	template	Use recommended setup
templates/settings-onboarding.html	18	template	My recommended answers for everything, then a handful of choices only you can make.
templates/settings-onboarding.html	21	template	Already set up another world?
templates/settings-onboarding.html	21	template	Export your config there (
templates/settings-onboarding.html	21	template	Tools &amp; Extras &rarr; Export to JSON
templates/settings-onboarding.html	21	template	) and import it here to skip all of this.
templates/settings-onboarding.html	25	template	some settings are per-player, so your answer only applies to your own screen. Install
templates/settings-onboarding.html	25	template	Force Client Settings
templates/settings-onboarding.html	25	template	and this wizard will let you push those onto your players too.
templates/settings-onboarding.html	68	template	Force
templates/settings-onboarding.html	82	template	Review your changes
templates/settings-onboarding.html	83	template	This is what will change when you press
templates/settings-onboarding.html	83	template	Apply &amp; Continue
templates/settings-onboarding.html	83	template	. Nothing has been saved yet.
templates/settings-onboarding.html	85	template	Some options need a page reload; you'll be asked once at the end.
templates/settings-onboarding.html	94	template	Skip setup
templates/settings-onboarding.html	97	template	Back
templates/settings-onboarding.html	98	template	Next
templates/startup-script-editor.html	20	template	Name
templates/startup-script-editor.html	22	template	A unique name for this startup script.
templates/startup-script-editor.html	25	template	Description
templates/startup-script-editor.html	27	template	Shown in the Startup tab list.
